total_gold_earned_0, 85856
total_gold_spent_0, 73200
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 66
total_deaths_0, 54
total_damage_dealt_to_champions_0, 172249
total_damage_dealt_to_objectives_0, 58070
total_damage_taken_0, 188882
average_vision_score_0, 37
total_wards_placed_0, 70
average_creep_score_0, 128
average_champion_experience_0, 19844
dmg_carry_0, 18
obj_carry_0, 18
team_comp_0_champ_1, Quinn
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Taric
total_gold_earned_1, 75720
total_gold_spent_1, 77015
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 54
total_deaths_1, 67
total_damage_dealt_to_champions_1, 163402
total_damage_dealt_to_objectives_1, 61459
total_damage_taken_1, 210001
average_vision_score_1, 29
total_wards_placed_1, 67
average_creep_score_1, 113
average_champion_experience_1, 16887
dmg_carry_1, 141
obj_carry_1, 141
team_comp_1_champ_1, DrMundo
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Lux
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
