total_gold_earned_0, 62814
total_gold_spent_0, 60295
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 35
total_deaths_0, 47
total_damage_dealt_to_champions_0, 151060
total_damage_dealt_to_objectives_0, 51967
total_damage_taken_0, 174981
average_vision_score_0, 25
total_wards_placed_0, 59
average_creep_score_0, 104
average_champion_experience_0, 14114
dmg_carry_0, 90
obj_carry_0, 90
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Sona
total_gold_earned_1, 70741
total_gold_spent_1, 62050
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 47
total_deaths_1, 36
total_damage_dealt_to_champions_1, 153240
total_damage_dealt_to_objectives_1, 102394
total_damage_taken_1, 178650
average_vision_score_1, 39
total_wards_placed_1, 62
average_creep_score_1, 117
average_champion_experience_1, 17314
dmg_carry_1, 50
obj_carry_1, 50
team_comp_1_champ_1, Swain
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Zilean
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
