total_gold_earned_0, 50965
total_gold_spent_0, 55575
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 28
total_deaths_0, 44
total_damage_dealt_to_champions_0, 75036
total_damage_dealt_to_objectives_0, 38755
total_damage_taken_0, 136374
average_vision_score_0, 14
total_wards_placed_0, 33
average_creep_score_0, 98
average_champion_experience_0, 11921
dmg_carry_0, 24
obj_carry_0, 24
team_comp_0_champ_1, Jax
team_comp_0_champ_2, Hecarim
team_comp_0_champ_3, Zeri
team_comp_0_champ_4, Nilah
team_comp_0_champ_5, Amumu
total_gold_earned_1, 63967
total_gold_spent_1, 56635
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 1
total_kills_1, 44
total_deaths_1, 28
total_damage_dealt_to_champions_1, 111289
total_damage_dealt_to_objectives_1, 67952
total_damage_taken_1, 102373
average_vision_score_1, 23
total_wards_placed_1, 50
average_creep_score_1, 101
average_champion_experience_1, 14289
dmg_carry_1, 7
obj_carry_1, 7
team_comp_1_champ_1, Sett
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Leblanc
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
