total_gold_earned_0, 61587
total_gold_spent_0, 55875
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 42
total_deaths_0, 29
total_damage_dealt_to_champions_0, 120143
total_damage_dealt_to_objectives_0, 92540
total_damage_taken_0, 128075
average_vision_score_0, 27
total_wards_placed_0, 54
average_creep_score_0, 108
average_champion_experience_0, 14465
dmg_carry_0, 23
obj_carry_0, 23
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Heimerdinger
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 49670
total_gold_spent_1, 47635
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 28
total_deaths_1, 42
total_damage_dealt_to_champions_1, 92231
total_damage_dealt_to_objectives_1, 27377
total_damage_taken_1, 147271
average_vision_score_1, 22
total_wards_placed_1, 50
average_creep_score_1, 107
average_champion_experience_1, 12325
dmg_carry_1, 98
obj_carry_1, 98
team_comp_1_champ_1, Shen
team_comp_1_champ_2, XinZhao
team_comp_1_champ_3, Chogath
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Lux
gameLengthMin, 29
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
