total_gold_earned_0, 49162
total_gold_spent_0, 42400
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 2
total_kills_0, 33
total_deaths_0, 18
total_damage_dealt_to_champions_0, 77680
total_damage_dealt_to_objectives_0, 51889
total_damage_taken_0, 86678
average_vision_score_0, 17
total_wards_placed_0, 31
average_creep_score_0, 90
average_champion_experience_0, 10294
dmg_carry_0, 51
obj_carry_0, 51
team_comp_0_champ_1, Udyr
team_comp_0_champ_2, Ekko
team_comp_0_champ_3, Caitlyn
team_comp_0_champ_4, Yasuo
team_comp_0_champ_5, Janna
total_gold_earned_1, 38322
total_gold_spent_1, 36150
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 17
total_deaths_1, 33
total_damage_dealt_to_champions_1, 65783
total_damage_dealt_to_objectives_1, 7727
total_damage_taken_1, 94191
average_vision_score_1, 14
total_wards_placed_1, 37
average_creep_score_1, 97
average_champion_experience_1, 8563
dmg_carry_1, 119
obj_carry_1, 119
team_comp_1_champ_1, Vladimir
team_comp_1_champ_2, XinZhao
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
