total_gold_earned_0, 70410
total_gold_spent_0, 65308
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 2
total_kills_0, 32
total_deaths_0, 34
total_damage_dealt_to_champions_0, 110584
total_damage_dealt_to_objectives_0, 67303
total_damage_taken_0, 141086
average_vision_score_0, 36
total_wards_placed_0, 63
average_creep_score_0, 136
average_champion_experience_0, 16649
dmg_carry_0, 83
obj_carry_0, 83
team_comp_0_champ_1, Yorick
team_comp_0_champ_2, Leblanc
team_comp_0_champ_3, Shaco
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 72257
total_gold_spent_1, 65115
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 34
total_deaths_1, 32
total_damage_dealt_to_champions_1, 111784
total_damage_dealt_to_objectives_1, 60621
total_damage_taken_1, 140466
average_vision_score_1, 37
total_wards_placed_1, 77
average_creep_score_1, 156
average_champion_experience_1, 17551
dmg_carry_1, 126
obj_carry_1, 126
team_comp_1_champ_1, Jayce
team_comp_1_champ_2, Sejuani
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Rakan
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
