total_gold_earned_0, 43576
total_gold_spent_0, 41490
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 29
total_damage_dealt_to_champions_0, 56494
total_damage_dealt_to_objectives_0, 19463
total_damage_taken_0, 103793
average_vision_score_0, 25
total_wards_placed_0, 56
average_creep_score_0, 106
average_champion_experience_0, 10734
dmg_carry_0, 114
obj_carry_0, 114
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, JarvanIV
team_comp_0_champ_3, Lux
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Morgana
total_gold_earned_1, 54928
total_gold_spent_1, 51468
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 29
total_deaths_1, 18
total_damage_dealt_to_champions_1, 86072
total_damage_dealt_to_objectives_1, 92181
total_damage_taken_1, 90286
average_vision_score_1, 23
total_wards_placed_1, 44
average_creep_score_1, 108
average_champion_experience_1, 12766
dmg_carry_1, 711
obj_carry_1, 711
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Zilean
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
