total_gold_earned_0, 60442
total_gold_spent_0, 53935
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 41
total_deaths_0, 21
total_damage_dealt_to_champions_0, 86075
total_damage_dealt_to_objectives_0, 92233
total_damage_taken_0, 117725
average_vision_score_0, 21
total_wards_placed_0, 68
average_creep_score_0, 108
average_champion_experience_0, 13972
dmg_carry_0, 23
obj_carry_0, 23
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, LeeSin
team_comp_0_champ_3, KogMaw
team_comp_0_champ_4, Yasuo
team_comp_0_champ_5, Sona
total_gold_earned_1, 49317
total_gold_spent_1, 45858
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 20
total_deaths_1, 41
total_damage_dealt_to_champions_1, 81214
total_damage_dealt_to_objectives_1, 29200
total_damage_taken_1, 110924
average_vision_score_1, 19
total_wards_placed_1, 36
average_creep_score_1, 120
average_champion_experience_1, 12716
dmg_carry_1, 202
obj_carry_1, 202
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Jhin
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Xerath
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
