total_gold_earned_0, 45687
total_gold_spent_0, 39890
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 22
total_damage_dealt_to_champions_0, 66904
total_damage_dealt_to_objectives_0, 19411
total_damage_taken_0, 82920
average_vision_score_0, 17
total_wards_placed_0, 35
average_creep_score_0, 101
average_champion_experience_0, 10396
dmg_carry_0, 235
obj_carry_0, 235
team_comp_0_champ_1, Akali
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Kassadin
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Senna
total_gold_earned_1, 52142
total_gold_spent_1, 42635
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 2
total_kills_1, 22
total_deaths_1, 17
total_damage_dealt_to_champions_1, 62321
total_damage_dealt_to_objectives_1, 49610
total_damage_taken_1, 100621
average_vision_score_1, 15
total_wards_placed_1, 35
average_creep_score_1, 111
average_champion_experience_1, 12246
dmg_carry_1, 8
obj_carry_1, 8
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Vladimir
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
