total_gold_earned_0, 49056
total_gold_spent_0, 46430
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 31
total_damage_dealt_to_champions_0, 75704
total_damage_dealt_to_objectives_0, 28742
total_damage_taken_0, 109547
average_vision_score_0, 26
total_wards_placed_0, 51
average_creep_score_0, 120
average_champion_experience_0, 12356
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Evelynn
team_comp_0_champ_3, Yone
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Swain
total_gold_earned_1, 57588
total_gold_spent_1, 49700
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 31
total_deaths_1, 18
total_damage_dealt_to_champions_1, 82527
total_damage_dealt_to_objectives_1, 75193
total_damage_taken_1, 115153
average_vision_score_1, 23
total_wards_placed_1, 56
average_creep_score_1, 124
average_champion_experience_1, 14041
dmg_carry_1, 22
obj_carry_1, 22
team_comp_1_champ_1, Malphite
team_comp_1_champ_2, Khazix
team_comp_1_champ_3, Ryze
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
