total_gold_earned_0, 45353
total_gold_spent_0, 43655
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 15
total_deaths_0, 26
total_damage_dealt_to_champions_0, 80872
total_damage_dealt_to_objectives_0, 28030
total_damage_taken_0, 103176
average_vision_score_0, 26
total_wards_placed_0, 57
average_creep_score_0, 117
average_champion_experience_0, 11638
dmg_carry_0, 147
obj_carry_0, 147
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Seraphine
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Lux
total_gold_earned_1, 60363
total_gold_spent_1, 48775
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 26
total_deaths_1, 15
total_damage_dealt_to_champions_1, 78530
total_damage_dealt_to_objectives_1, 74608
total_damage_taken_1, 112162
average_vision_score_1, 26
total_wards_placed_1, 49
average_creep_score_1, 121
average_champion_experience_1, 14221
dmg_carry_1, 141
obj_carry_1, 141
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Gangplank
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
