total_gold_earned_0, 49172
total_gold_spent_0, 47875
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 43
total_damage_dealt_to_champions_0, 68595
total_damage_dealt_to_objectives_0, 29068
total_damage_taken_0, 116862
average_vision_score_0, 19
total_wards_placed_0, 50
average_creep_score_0, 110
average_champion_experience_0, 11808
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Ekko
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Velkoz
total_gold_earned_1, 66195
total_gold_spent_1, 57825
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 43
total_deaths_1, 18
total_damage_dealt_to_champions_1, 93847
total_damage_dealt_to_objectives_1, 104698
total_damage_taken_1, 102281
average_vision_score_1, 26
total_wards_placed_1, 49
average_creep_score_1, 116
average_champion_experience_1, 15579
dmg_carry_1, 55
obj_carry_1, 55
team_comp_1_champ_1, Kled
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Xerath
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
