total_gold_earned_0, 51735
total_gold_spent_0, 40675
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 4
total_kills_0, 28
total_deaths_0, 12
total_damage_dealt_to_champions_0, 81910
total_damage_dealt_to_objectives_0, 67812
total_damage_taken_0, 73066
average_vision_score_0, 20
total_wards_placed_0, 49
average_creep_score_0, 104
average_champion_experience_0, 11111
dmg_carry_0, 90
obj_carry_0, 90
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Lux
total_gold_earned_1, 40253
total_gold_spent_1, 37225
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 12
total_deaths_1, 28
total_damage_dealt_to_champions_1, 46675
total_damage_dealt_to_objectives_1, 13408
total_damage_taken_1, 102332
average_vision_score_1, 12
total_wards_placed_1, 30
average_creep_score_1, 108
average_champion_experience_1, 10060
dmg_carry_1, 31
obj_carry_1, 31
team_comp_1_champ_1, Chogath
team_comp_1_champ_2, Ornn
team_comp_1_champ_3, Nocturne
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Ashe
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
