total_gold_earned_0, 58559
total_gold_spent_0, 53910
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 31
total_deaths_0, 20
total_damage_dealt_to_champions_0, 94176
total_damage_dealt_to_objectives_0, 91062
total_damage_taken_0, 113934
average_vision_score_0, 30
total_wards_placed_0, 67
average_creep_score_0, 119
average_champion_experience_0, 14524
dmg_carry_0, 84
obj_carry_0, 84
team_comp_0_champ_1, Aatrox
team_comp_0_champ_2, Mordekaiser
team_comp_0_champ_3, Akali
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Ashe
total_gold_earned_1, 50930
total_gold_spent_1, 50858
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 20
total_deaths_1, 31
total_damage_dealt_to_champions_1, 70654
total_damage_dealt_to_objectives_1, 14806
total_damage_taken_1, 123060
average_vision_score_1, 20
total_wards_placed_1, 47
average_creep_score_1, 113
average_champion_experience_1, 12465
dmg_carry_1, 711
obj_carry_1, 711
team_comp_1_champ_1, Gnar
team_comp_1_champ_2, Kayle
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
