total_gold_earned_0, 83281
total_gold_spent_0, 76808
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 2
total_kills_0, 34
total_deaths_0, 42
total_damage_dealt_to_champions_0, 159027
total_damage_dealt_to_objectives_0, 92944
total_damage_taken_0, 200390
average_vision_score_0, 32
total_wards_placed_0, 89
average_creep_score_0, 164
average_champion_experience_0, 19988
dmg_carry_0, 83
obj_carry_0, 83
team_comp_0_champ_1, Yorick
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Taliyah
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Janna
total_gold_earned_1, 84169
total_gold_spent_1, 74708
total_baron_kills_1, 1
total_dragon_kills_1, 5
total_inhibitor_kils_1, 5
total_kills_1, 42
total_deaths_1, 34
total_damage_dealt_to_champions_1, 155767
total_damage_dealt_to_objectives_1, 104735
total_damage_taken_1, 198949
average_vision_score_1, 41
total_wards_placed_1, 86
average_creep_score_1, 160
average_champion_experience_1, 19922
dmg_carry_1, 202
obj_carry_1, 202
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Karma
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
