total_gold_earned_0, 44714
total_gold_spent_0, 41485
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 23
total_deaths_0, 41
total_damage_dealt_to_champions_0, 69053
total_damage_dealt_to_objectives_0, 27305
total_damage_taken_0, 108387
average_vision_score_0, 22
total_wards_placed_0, 44
average_creep_score_0, 82
average_champion_experience_0, 10962
dmg_carry_0, 203
obj_carry_0, 203
team_comp_0_champ_1, Chogath
team_comp_0_champ_2, Kindred
team_comp_0_champ_3, Vi
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Lulu
total_gold_earned_1, 56966
total_gold_spent_1, 44775
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 41
total_deaths_1, 23
total_damage_dealt_to_champions_1, 90684
total_damage_dealt_to_objectives_1, 63597
total_damage_taken_1, 99229
average_vision_score_1, 24
total_wards_placed_1, 44
average_creep_score_1, 107
average_champion_experience_1, 12086
dmg_carry_1, 39
obj_carry_1, 39
team_comp_1_champ_1, Jax
team_comp_1_champ_2, Sejuani
team_comp_1_champ_3, Irelia
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Anivia
gameLengthMin, 24
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
