total_gold_earned_0, 72272
total_gold_spent_0, 65775
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 4
total_kills_0, 42
total_deaths_0, 41
total_damage_dealt_to_champions_0, 127765
total_damage_dealt_to_objectives_0, 68218
total_damage_taken_0, 143126
average_vision_score_0, 34
total_wards_placed_0, 60
average_creep_score_0, 143
average_champion_experience_0, 16166
dmg_carry_0, 245
obj_carry_0, 245
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Ekko
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Malphite
total_gold_earned_1, 68448
total_gold_spent_1, 66025
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 40
total_deaths_1, 42
total_damage_dealt_to_champions_1, 107626
total_damage_dealt_to_objectives_1, 33875
total_damage_taken_1, 161682
average_vision_score_1, 25
total_wards_placed_1, 58
average_creep_score_1, 150
average_champion_experience_1, 17397
dmg_carry_1, 777
obj_carry_1, 777
team_comp_1_champ_1, TahmKench
team_comp_1_champ_2, Nidalee
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Maokai
gameLengthMin, 36
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
