total_gold_earned_0, 71060
total_gold_spent_0, 64800
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 3
total_kills_0, 42
total_deaths_0, 29
total_damage_dealt_to_champions_0, 142493
total_damage_dealt_to_objectives_0, 78131
total_damage_taken_0, 137001
average_vision_score_0, 36
total_wards_placed_0, 69
average_creep_score_0, 129
average_champion_experience_0, 16531
dmg_carry_0, 86
obj_carry_0, 86
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Poppy
team_comp_0_champ_3, Anivia
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Senna
total_gold_earned_1, 61553
total_gold_spent_1, 57825
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 29
total_deaths_1, 42
total_damage_dealt_to_champions_1, 105710
total_damage_dealt_to_objectives_1, 33345
total_damage_taken_1, 168826
average_vision_score_1, 22
total_wards_placed_1, 50
average_creep_score_1, 139
average_champion_experience_1, 15483
dmg_carry_1, 39
obj_carry_1, 39
team_comp_1_champ_1, Trundle
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Irelia
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
