total_gold_earned_0, 57001
total_gold_spent_0, 50695
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 40
total_deaths_0, 21
total_damage_dealt_to_champions_0, 120532
total_damage_dealt_to_objectives_0, 71476
total_damage_taken_0, 127379
average_vision_score_0, 28
total_wards_placed_0, 59
average_creep_score_0, 109
average_champion_experience_0, 13560
dmg_carry_0, 223
obj_carry_0, 223
team_comp_0_champ_1, TahmKench
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Syndra
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Brand
total_gold_earned_1, 45069
total_gold_spent_1, 41530
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 40
total_damage_dealt_to_champions_1, 86168
total_damage_dealt_to_objectives_1, 12123
total_damage_taken_1, 140643
average_vision_score_1, 17
total_wards_placed_1, 48
average_creep_score_1, 99
average_champion_experience_1, 11449
dmg_carry_1, 202
obj_carry_1, 202
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Sylas
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Galio
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
