total_gold_earned_0, 55703
total_gold_spent_0, 52533
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 21
total_deaths_0, 26
total_damage_dealt_to_champions_0, 89884
total_damage_dealt_to_objectives_0, 83509
total_damage_taken_0, 132410
average_vision_score_0, 26
total_wards_placed_0, 75
average_creep_score_0, 117
average_champion_experience_0, 12328
dmg_carry_0, 887
obj_carry_0, 887
team_comp_0_champ_1, Gwen
team_comp_0_champ_2, Hecarim
team_comp_0_champ_3, TwistedFate
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Soraka
total_gold_earned_1, 58331
total_gold_spent_1, 50700
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 3
total_kills_1, 26
total_deaths_1, 21
total_damage_dealt_to_champions_1, 99567
total_damage_dealt_to_objectives_1, 56280
total_damage_taken_1, 123421
average_vision_score_1, 39
total_wards_placed_1, 74
average_creep_score_1, 134
average_champion_experience_1, 13534
dmg_carry_1, 103
obj_carry_1, 103
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
