total_gold_earned_0, 51876
total_gold_spent_0, 46366
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 0
total_kills_0, 36
total_deaths_0, 20
total_damage_dealt_to_champions_0, 71514
total_damage_dealt_to_objectives_0, 51114
total_damage_taken_0, 90051
average_vision_score_0, 20
total_wards_placed_0, 48
average_creep_score_0, 92
average_champion_experience_0, 12085
dmg_carry_0, 96
obj_carry_0, 96
team_comp_0_champ_1, Trundle
team_comp_0_champ_2, JarvanIV
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Zeri
team_comp_0_champ_5, KogMaw
total_gold_earned_1, 47475
total_gold_spent_1, 42560
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 20
total_deaths_1, 36
total_damage_dealt_to_champions_1, 64517
total_damage_dealt_to_objectives_1, 38671
total_damage_taken_1, 89294
average_vision_score_1, 21
total_wards_placed_1, 44
average_creep_score_1, 109
average_champion_experience_1, 10772
dmg_carry_1, 17
obj_carry_1, 17
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
