total_gold_earned_0, 65475
total_gold_spent_0, 63415
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 37
total_deaths_0, 36
total_damage_dealt_to_champions_0, 142768
total_damage_dealt_to_objectives_0, 63052
total_damage_taken_0, 195285
average_vision_score_0, 33
total_wards_placed_0, 71
average_creep_score_0, 121
average_champion_experience_0, 15558
dmg_carry_0, 102
obj_carry_0, 102
team_comp_0_champ_1, Shyvana
team_comp_0_champ_2, MonkeyKing
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 72545
total_gold_spent_1, 59210
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 36
total_deaths_1, 37
total_damage_dealt_to_champions_1, 165326
total_damage_dealt_to_objectives_1, 90448
total_damage_taken_1, 173122
average_vision_score_1, 30
total_wards_placed_1, 61
average_creep_score_1, 154
average_champion_experience_1, 17852
dmg_carry_1, 777
obj_carry_1, 777
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Thresh
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
