total_gold_earned_0, 56600
total_gold_spent_0, 49855
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 42
total_deaths_0, 19
total_damage_dealt_to_champions_0, 79610
total_damage_dealt_to_objectives_0, 72127
total_damage_taken_0, 98609
average_vision_score_0, 17
total_wards_placed_0, 43
average_creep_score_0, 105
average_champion_experience_0, 13115
dmg_carry_0, 429
obj_carry_0, 429
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Lux
team_comp_0_champ_4, Kalista
team_comp_0_champ_5, Thresh
total_gold_earned_1, 44383
total_gold_spent_1, 41910
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 19
total_deaths_1, 42
total_damage_dealt_to_champions_1, 63539
total_damage_dealt_to_objectives_1, 36444
total_damage_taken_1, 102533
average_vision_score_1, 18
total_wards_placed_1, 42
average_creep_score_1, 90
average_champion_experience_1, 9772
dmg_carry_1, 777
obj_carry_1, 777
team_comp_1_champ_1, Tryndamere
team_comp_1_champ_2, Nidalee
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Morgana
team_comp_1_champ_5, Jinx
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
