total_gold_earned_0, 73281
total_gold_spent_0, 67014
total_baron_kills_0, 2
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 49
total_deaths_0, 48
total_damage_dealt_to_champions_0, 154150
total_damage_dealt_to_objectives_0, 78996
total_damage_taken_0, 171144
average_vision_score_0, 32
total_wards_placed_0, 82
average_creep_score_0, 86
average_champion_experience_0, 16527
dmg_carry_0, 141
obj_carry_0, 141
team_comp_0_champ_1, Fizz
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Annie
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Thresh
total_gold_earned_1, 73366
total_gold_spent_1, 65000
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 48
total_deaths_1, 49
total_damage_dealt_to_champions_1, 143039
total_damage_dealt_to_objectives_1, 66442
total_damage_taken_1, 186243
average_vision_score_1, 31
total_wards_placed_1, 64
average_creep_score_1, 127
average_champion_experience_1, 16628
dmg_carry_1, 127
obj_carry_1, 127
team_comp_1_champ_1, Sylas
team_comp_1_champ_2, Belveth
team_comp_1_champ_3, Lissandra
team_comp_1_champ_4, Aphelios
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
