total_gold_earned_0, 75377
total_gold_spent_0, 75108
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 45
total_deaths_0, 49
total_damage_dealt_to_champions_0, 165776
total_damage_dealt_to_objectives_0, 93468
total_damage_taken_0, 173066
average_vision_score_0, 24
total_wards_placed_0, 48
average_creep_score_0, 128
average_champion_experience_0, 16520
dmg_carry_0, 41
obj_carry_0, 41
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Gangplank
team_comp_0_champ_3, Belveth
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Zyra
total_gold_earned_1, 77747
total_gold_spent_1, 70200
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 49
total_deaths_1, 46
total_damage_dealt_to_champions_1, 145791
total_damage_dealt_to_objectives_1, 64355
total_damage_taken_1, 199332
average_vision_score_1, 26
total_wards_placed_1, 59
average_creep_score_1, 134
average_champion_experience_1, 18541
dmg_carry_1, 895
obj_carry_1, 895
team_comp_1_champ_1, Singed
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Ekko
team_comp_1_champ_4, Nilah
team_comp_1_champ_5, Taric
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
