total_gold_earned_0, 68691
total_gold_spent_0, 58958
total_baron_kills_0, 2
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 48
total_deaths_0, 30
total_damage_dealt_to_champions_0, 113737
total_damage_dealt_to_objectives_0, 105019
total_damage_taken_0, 123931
average_vision_score_0, 37
total_wards_placed_0, 66
average_creep_score_0, 109
average_champion_experience_0, 15511
dmg_carry_0, 711
obj_carry_0, 711
team_comp_0_champ_1, Volibear
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Vex
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Thresh
total_gold_earned_1, 54403
total_gold_spent_1, 52645
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 29
total_deaths_1, 48
total_damage_dealt_to_champions_1, 80945
total_damage_dealt_to_objectives_1, 10725
total_damage_taken_1, 135688
average_vision_score_1, 25
total_wards_placed_1, 62
average_creep_score_1, 115
average_champion_experience_1, 13427
dmg_carry_1, 29
obj_carry_1, 29
team_comp_1_champ_1, Jax
team_comp_1_champ_2, JarvanIV
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
