total_gold_earned_0, 72211
total_gold_spent_0, 67075
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 40
total_deaths_0, 41
total_damage_dealt_to_champions_0, 113510
total_damage_dealt_to_objectives_0, 55597
total_damage_taken_0, 149789
average_vision_score_0, 38
total_wards_placed_0, 84
average_creep_score_0, 135
average_champion_experience_0, 17330
dmg_carry_0, 360
obj_carry_0, 360
team_comp_0_champ_1, Volibear
team_comp_0_champ_2, Malphite
team_comp_0_champ_3, Neeko
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Swain
total_gold_earned_1, 67815
total_gold_spent_1, 65055
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 41
total_deaths_1, 40
total_damage_dealt_to_champions_1, 126471
total_damage_dealt_to_objectives_1, 63661
total_damage_taken_1, 146126
average_vision_score_1, 32
total_wards_placed_1, 66
average_creep_score_1, 138
average_champion_experience_1, 16452
dmg_carry_1, 875
obj_carry_1, 875
team_comp_1_champ_1, Sett
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, Veigar
team_comp_1_champ_5, Karma
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
