total_gold_earned_0, 43129
total_gold_spent_0, 38383
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 24
total_deaths_0, 7
total_damage_dealt_to_champions_0, 43419
total_damage_dealt_to_objectives_0, 53574
total_damage_taken_0, 57430
average_vision_score_0, 15
total_wards_placed_0, 38
average_creep_score_0, 96
average_champion_experience_0, 9723
dmg_carry_0, 127
obj_carry_0, 127
team_comp_0_champ_1, Darius
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Lissandra
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Leona
total_gold_earned_1, 31117
total_gold_spent_1, 28750
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 7
total_deaths_1, 24
total_damage_dealt_to_champions_1, 32691
total_damage_dealt_to_objectives_1, 9534
total_damage_taken_1, 59228
average_vision_score_1, 13
total_wards_placed_1, 34
average_creep_score_1, 84
average_champion_experience_1, 8206
dmg_carry_1, 30
obj_carry_1, 30
team_comp_1_champ_1, DrMundo
team_comp_1_champ_2, Karthus
team_comp_1_champ_3, Irelia
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
