total_gold_earned_0, 63465
total_gold_spent_0, 61335
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 39
total_deaths_0, 52
total_damage_dealt_to_champions_0, 115205
total_damage_dealt_to_objectives_0, 36196
total_damage_taken_0, 149274
average_vision_score_0, 12
total_wards_placed_0, 35
average_creep_score_0, 110
average_champion_experience_0, 14890
dmg_carry_0, 18
obj_carry_0, 18
team_comp_0_champ_1, Gwen
team_comp_0_champ_2, Lux
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Senna
total_gold_earned_1, 70282
total_gold_spent_1, 61700
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 51
total_deaths_1, 40
total_damage_dealt_to_champions_1, 124636
total_damage_dealt_to_objectives_1, 69038
total_damage_taken_1, 152476
average_vision_score_1, 17
total_wards_placed_1, 33
average_creep_score_1, 123
average_champion_experience_1, 16942
dmg_carry_1, 104
obj_carry_1, 104
team_comp_1_champ_1, Graves
team_comp_1_champ_2, Khazix
team_comp_1_champ_3, Morgana
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Ornn
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
