total_gold_earned_0, 69347
total_gold_spent_0, 65225
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 50
total_deaths_0, 30
total_damage_dealt_to_champions_0, 125419
total_damage_dealt_to_objectives_0, 71766
total_damage_taken_0, 124058
average_vision_score_0, 51
total_wards_placed_0, 62
average_creep_score_0, 115
average_champion_experience_0, 15978
dmg_carry_0, 9
obj_carry_0, 9
team_comp_0_champ_1, Shen
team_comp_0_champ_2, FiddleSticks
team_comp_0_champ_3, Corki
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Pyke
total_gold_earned_1, 62098
total_gold_spent_1, 61005
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 30
total_deaths_1, 50
total_damage_dealt_to_champions_1, 94294
total_damage_dealt_to_objectives_1, 38090
total_damage_taken_1, 150615
average_vision_score_1, 32
total_wards_placed_1, 71
average_creep_score_1, 133
average_champion_experience_1, 14549
dmg_carry_1, 145
obj_carry_1, 145
team_comp_1_champ_1, Irelia
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Diana
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Janna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
