total_gold_earned_0, 64829
total_gold_spent_0, 66050
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 26
total_deaths_0, 62
total_damage_dealt_to_champions_0, 88236
total_damage_dealt_to_objectives_0, 43019
total_damage_taken_0, 182557
average_vision_score_0, 16
total_wards_placed_0, 41
average_creep_score_0, 142
average_champion_experience_0, 15505
dmg_carry_0, 64
obj_carry_0, 64
team_comp_0_champ_1, Sion
team_comp_0_champ_2, LeeSin
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Veigar
total_gold_earned_1, 77693
total_gold_spent_1, 67540
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 61
total_deaths_1, 26
total_damage_dealt_to_champions_1, 158187
total_damage_dealt_to_objectives_1, 95314
total_damage_taken_1, 129094
average_vision_score_1, 29
total_wards_placed_1, 53
average_creep_score_1, 129
average_champion_experience_1, 19286
dmg_carry_1, 55
obj_carry_1, 55
team_comp_1_champ_1, Fizz
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Aphelios
team_comp_1_champ_5, Ashe
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
