total_gold_earned_0, 70292
total_gold_spent_0, 66550
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 37
total_deaths_0, 32
total_damage_dealt_to_champions_0, 132752
total_damage_dealt_to_objectives_0, 54208
total_damage_taken_0, 150530
average_vision_score_0, 35
total_wards_placed_0, 62
average_creep_score_0, 149
average_champion_experience_0, 17059
dmg_carry_0, 41
obj_carry_0, 41
team_comp_0_champ_1, Gangplank
team_comp_0_champ_2, Rengar
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Renata
total_gold_earned_1, 68764
total_gold_spent_1, 61325
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 4
total_kills_1, 32
total_deaths_1, 37
total_damage_dealt_to_champions_1, 113691
total_damage_dealt_to_objectives_1, 108728
total_damage_taken_1, 157302
average_vision_score_1, 31
total_wards_placed_1, 73
average_creep_score_1, 144
average_champion_experience_1, 16757
dmg_carry_1, 115
obj_carry_1, 115
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, Ziggs
team_comp_1_champ_5, Braum
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
