total_gold_earned_0, 42538
total_gold_spent_0, 34425
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 25
total_deaths_0, 7
total_damage_dealt_to_champions_0, 42404
total_damage_dealt_to_objectives_0, 48570
total_damage_taken_0, 45769
average_vision_score_0, 18
total_wards_placed_0, 45
average_creep_score_0, 95
average_champion_experience_0, 8569
dmg_carry_0, 103
obj_carry_0, 103
team_comp_0_champ_1, Quinn
team_comp_0_champ_2, Nidalee
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Xayah
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 28882
total_gold_spent_1, 27000
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 6
total_deaths_1, 25
total_damage_dealt_to_champions_1, 24789
total_damage_dealt_to_objectives_1, 8312
total_damage_taken_1, 55738
average_vision_score_1, 12
total_wards_placed_1, 29
average_creep_score_1, 85
average_champion_experience_1, 6739
dmg_carry_1, 121
obj_carry_1, 121
team_comp_1_champ_1, Jayce
team_comp_1_champ_2, Khazix
team_comp_1_champ_3, Ryze
team_comp_1_champ_4, Kalista
team_comp_1_champ_5, Maokai
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
