total_gold_earned_0, 78877
total_gold_spent_0, 76120
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 41
total_deaths_0, 45
total_damage_dealt_to_champions_0, 181926
total_damage_dealt_to_objectives_0, 79117
total_damage_taken_0, 235503
average_vision_score_0, 37
total_wards_placed_0, 77
average_creep_score_0, 156
average_champion_experience_0, 20091
dmg_carry_0, 112
obj_carry_0, 112
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Morgana
total_gold_earned_1, 86815
total_gold_spent_1, 73785
total_baron_kills_1, 3
total_dragon_kills_1, 4
total_inhibitor_kils_1, 5
total_kills_1, 45
total_deaths_1, 41
total_damage_dealt_to_champions_1, 210378
total_damage_dealt_to_objectives_1, 144278
total_damage_taken_1, 224828
average_vision_score_1, 47
total_wards_placed_1, 79
average_creep_score_1, 145
average_champion_experience_1, 21952
dmg_carry_1, 63
obj_carry_1, 63
team_comp_1_champ_1, Yone
team_comp_1_champ_2, Rengar
team_comp_1_champ_3, Brand
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Renata
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
