total_gold_earned_0, 39148
total_gold_spent_0, 36250
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 44
total_damage_dealt_to_champions_0, 61806
total_damage_dealt_to_objectives_0, 15137
total_damage_taken_0, 109335
average_vision_score_0, 17
total_wards_placed_0, 44
average_creep_score_0, 76
average_champion_experience_0, 9321
dmg_carry_0, 240
obj_carry_0, 240
team_comp_0_champ_1, Kled
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Qiyana
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Malphite
total_gold_earned_1, 51969
total_gold_spent_1, 46753
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 3
total_kills_1, 44
total_deaths_1, 17
total_damage_dealt_to_champions_1, 80548
total_damage_dealt_to_objectives_1, 58225
total_damage_taken_1, 78171
average_vision_score_1, 16
total_wards_placed_1, 33
average_creep_score_1, 85
average_champion_experience_1, 11360
dmg_carry_1, 238
obj_carry_1, 238
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Xerath
gameLengthMin, 24
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
