total_gold_earned_0, 42802
total_gold_spent_0, 35415
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 2
total_kills_0, 38
total_deaths_0, 13
total_damage_dealt_to_champions_0, 46831
total_damage_dealt_to_objectives_0, 35014
total_damage_taken_0, 42057
average_vision_score_0, 9
total_wards_placed_0, 23
average_creep_score_0, 73
average_champion_experience_0, 7339
dmg_carry_0, 15
obj_carry_0, 15
team_comp_0_champ_1, Malphite
team_comp_0_champ_2, Shyvana
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Yasuo
team_comp_0_champ_5, Sivir
total_gold_earned_1, 24904
total_gold_spent_1, 22275
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 11
total_deaths_1, 38
total_damage_dealt_to_champions_1, 22698
total_damage_dealt_to_objectives_1, 11967
total_damage_taken_1, 59268
average_vision_score_1, 8
total_wards_placed_1, 24
average_creep_score_1, 35
average_champion_experience_1, 4955
dmg_carry_1, 119
obj_carry_1, 119
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Evelynn
team_comp_1_champ_3, Irelia
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
