total_gold_earned_0, 45040
total_gold_spent_0, 41743
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 24
total_deaths_0, 47
total_damage_dealt_to_champions_0, 69122
total_damage_dealt_to_objectives_0, 7761
total_damage_taken_0, 98201
average_vision_score_0, 12
total_wards_placed_0, 33
average_creep_score_0, 99
average_champion_experience_0, 10292
dmg_carry_0, 8
obj_carry_0, 8
team_comp_0_champ_1, Vladimir
team_comp_0_champ_2, Teemo
team_comp_0_champ_3, Darius
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Pyke
total_gold_earned_1, 58244
total_gold_spent_1, 54550
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 47
total_deaths_1, 25
total_damage_dealt_to_champions_1, 86271
total_damage_dealt_to_objectives_1, 73627
total_damage_taken_1, 107936
average_vision_score_1, 19
total_wards_placed_1, 37
average_creep_score_1, 90
average_champion_experience_1, 12742
dmg_carry_1, 18
obj_carry_1, 18
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
