total_gold_earned_0, 91829
total_gold_spent_0, 81755
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 63
total_deaths_0, 53
total_damage_dealt_to_champions_0, 194436
total_damage_dealt_to_objectives_0, 74417
total_damage_taken_0, 216171
average_vision_score_0, 31
total_wards_placed_0, 57
average_creep_score_0, 165
average_champion_experience_0, 21499
dmg_carry_0, 76
obj_carry_0, 76
team_comp_0_champ_1, Riven
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Gangplank
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Nidalee
total_gold_earned_1, 89087
total_gold_spent_1, 87733
total_baron_kills_1, 3
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 53
total_deaths_1, 63
total_damage_dealt_to_champions_1, 179472
total_damage_dealt_to_objectives_1, 117460
total_damage_taken_1, 234147
average_vision_score_1, 37
total_wards_placed_1, 89
average_creep_score_1, 158
average_champion_experience_1, 22602
dmg_carry_1, 157
obj_carry_1, 157
team_comp_1_champ_1, Gnar
team_comp_1_champ_2, Nunu
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Quinn
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
