total_gold_earned_0, 57198
total_gold_spent_0, 53405
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 31
total_deaths_0, 40
total_damage_dealt_to_champions_0, 86315
total_damage_dealt_to_objectives_0, 48455
total_damage_taken_0, 115316
average_vision_score_0, 21
total_wards_placed_0, 36
average_creep_score_0, 106
average_champion_experience_0, 12678
dmg_carry_0, 22
obj_carry_0, 22
team_comp_0_champ_1, Riven
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Senna
total_gold_earned_1, 61719
total_gold_spent_1, 56025
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 40
total_deaths_1, 32
total_damage_dealt_to_champions_1, 85509
total_damage_dealt_to_objectives_1, 54480
total_damage_taken_1, 107640
average_vision_score_1, 25
total_wards_placed_1, 57
average_creep_score_1, 113
average_champion_experience_1, 13373
dmg_carry_1, 145
obj_carry_1, 145
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
