total_gold_earned_0, 29436
total_gold_spent_0, 27149
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 14
total_deaths_0, 16
total_damage_dealt_to_champions_0, 33523
total_damage_dealt_to_objectives_0, 10296
total_damage_taken_0, 49235
average_vision_score_0, 8
total_wards_placed_0, 19
average_creep_score_0, 61
average_champion_experience_0, 6606
dmg_carry_0, 222
obj_carry_0, 222
team_comp_0_champ_1, Kayle
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Illaoi
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 36290
total_gold_spent_1, 30330
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 16
total_deaths_1, 14
total_damage_dealt_to_champions_1, 36497
total_damage_dealt_to_objectives_1, 29397
total_damage_taken_1, 52556
average_vision_score_1, 12
total_wards_placed_1, 28
average_creep_score_1, 82
average_champion_experience_1, 7796
dmg_carry_1, 34
obj_carry_1, 34
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Azir
team_comp_1_champ_4, Yasuo
team_comp_1_champ_5, Anivia
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
