total_gold_earned_0, 36058
total_gold_spent_0, 33420
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 11
total_deaths_0, 44
total_damage_dealt_to_champions_0, 49719
total_damage_dealt_to_objectives_0, 20807
total_damage_taken_0, 88351
average_vision_score_0, 9
total_wards_placed_0, 25
average_creep_score_0, 78
average_champion_experience_0, 8214
dmg_carry_0, 30
obj_carry_0, 30
team_comp_0_champ_1, Irelia
team_comp_0_champ_2, Evelynn
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Karthus
total_gold_earned_1, 49461
total_gold_spent_1, 47950
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 44
total_deaths_1, 11
total_damage_dealt_to_champions_1, 70809
total_damage_dealt_to_objectives_1, 65399
total_damage_taken_1, 76978
average_vision_score_1, 16
total_wards_placed_1, 34
average_creep_score_1, 80
average_champion_experience_1, 10587
dmg_carry_1, 131
obj_carry_1, 131
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Diana
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Morgana
gameLengthMin, 22
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
