total_gold_earned_0, 64906
total_gold_spent_0, 57958
total_baron_kills_0, 1
total_dragon_kills_0, 5
total_inhibitor_kils_0, 1
total_kills_0, 31
total_deaths_0, 25
total_damage_dealt_to_champions_0, 90027
total_damage_dealt_to_objectives_0, 77398
total_damage_taken_0, 143372
average_vision_score_0, 29
total_wards_placed_0, 57
average_creep_score_0, 129
average_champion_experience_0, 15690
dmg_carry_0, 58
obj_carry_0, 58
team_comp_0_champ_1, Vladimir
team_comp_0_champ_2, Graves
team_comp_0_champ_3, Renekton
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Bard
total_gold_earned_1, 55483
total_gold_spent_1, 54647
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 1
total_kills_1, 25
total_deaths_1, 32
total_damage_dealt_to_champions_1, 105141
total_damage_dealt_to_objectives_1, 44922
total_damage_taken_1, 116866
average_vision_score_1, 32
total_wards_placed_1, 75
average_creep_score_1, 102
average_champion_experience_1, 11936
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, Shen
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
