total_gold_earned_0, 61094
total_gold_spent_0, 52785
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 36
total_deaths_0, 28
total_damage_dealt_to_champions_0, 89993
total_damage_dealt_to_objectives_0, 79731
total_damage_taken_0, 108529
average_vision_score_0, 31
total_wards_placed_0, 64
average_creep_score_0, 122
average_champion_experience_0, 13522
dmg_carry_0, 92
obj_carry_0, 92
team_comp_0_champ_1, Riven
team_comp_0_champ_2, Nidalee
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 51175
total_gold_spent_1, 46835
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 27
total_deaths_1, 36
total_damage_dealt_to_champions_1, 78827
total_damage_dealt_to_objectives_1, 41394
total_damage_taken_1, 111624
average_vision_score_1, 26
total_wards_placed_1, 61
average_creep_score_1, 109
average_champion_experience_1, 12431
dmg_carry_1, 85
obj_carry_1, 85
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Kennen
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Brand
gameLengthMin, 29
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
