total_gold_earned_0, 75879
total_gold_spent_0, 69838
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 60
total_deaths_0, 29
total_damage_dealt_to_champions_0, 157736
total_damage_dealt_to_objectives_0, 80203
total_damage_taken_0, 153781
average_vision_score_0, 35
total_wards_placed_0, 76
average_creep_score_0, 133
average_champion_experience_0, 18308
dmg_carry_0, 67
obj_carry_0, 67
team_comp_0_champ_1, Olaf
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Renata
total_gold_earned_1, 69044
total_gold_spent_1, 64225
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 29
total_deaths_1, 60
total_damage_dealt_to_champions_1, 116521
total_damage_dealt_to_objectives_1, 44375
total_damage_taken_1, 189888
average_vision_score_1, 28
total_wards_placed_1, 70
average_creep_score_1, 136
average_champion_experience_1, 16363
dmg_carry_1, 134
obj_carry_1, 134
team_comp_1_champ_1, Yorick
team_comp_1_champ_2, Syndra
team_comp_1_champ_3, Vladimir
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Swain
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
