total_gold_earned_0, 55333
total_gold_spent_0, 48648
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 34
total_deaths_0, 24
total_damage_dealt_to_champions_0, 111987
total_damage_dealt_to_objectives_0, 60748
total_damage_taken_0, 125784
average_vision_score_0, 23
total_wards_placed_0, 45
average_creep_score_0, 106
average_champion_experience_0, 12870
dmg_carry_0, 39
obj_carry_0, 39
team_comp_0_champ_1, Irelia
team_comp_0_champ_2, MonkeyKing
team_comp_0_champ_3, Swain
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Nami
total_gold_earned_1, 48198
total_gold_spent_1, 44943
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 22
total_deaths_1, 34
total_damage_dealt_to_champions_1, 91433
total_damage_dealt_to_objectives_1, 29425
total_damage_taken_1, 135720
average_vision_score_1, 16
total_wards_placed_1, 38
average_creep_score_1, 105
average_champion_experience_1, 11429
dmg_carry_1, 41
obj_carry_1, 41
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Aphelios
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
