total_gold_earned_0, 47274
total_gold_spent_0, 41645
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 42
total_deaths_0, 32
total_damage_dealt_to_champions_0, 65920
total_damage_dealt_to_objectives_0, 56686
total_damage_taken_0, 75950
average_vision_score_0, 15
total_wards_placed_0, 38
average_creep_score_0, 62
average_champion_experience_0, 9867
dmg_carry_0, 62
obj_carry_0, 62
team_comp_0_champ_1, MonkeyKing
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Morgana
total_gold_earned_1, 40839
total_gold_spent_1, 37310
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 32
total_deaths_1, 42
total_damage_dealt_to_champions_1, 55409
total_damage_dealt_to_objectives_1, 10255
total_damage_taken_1, 82513
average_vision_score_1, 13
total_wards_placed_1, 31
average_creep_score_1, 68
average_champion_experience_1, 8757
dmg_carry_1, 236
obj_carry_1, 236
team_comp_1_champ_1, AurelionSol
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
