total_gold_earned_0, 50307
total_gold_spent_0, 46775
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 21
total_deaths_0, 39
total_damage_dealt_to_champions_0, 76890
total_damage_dealt_to_objectives_0, 24324
total_damage_taken_0, 122380
average_vision_score_0, 16
total_wards_placed_0, 37
average_creep_score_0, 114
average_champion_experience_0, 11677
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Rell
total_gold_earned_1, 62837
total_gold_spent_1, 57700
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 39
total_deaths_1, 21
total_damage_dealt_to_champions_1, 96947
total_damage_dealt_to_objectives_1, 72680
total_damage_taken_1, 113704
average_vision_score_1, 31
total_wards_placed_1, 63
average_creep_score_1, 109
average_champion_experience_1, 14867
dmg_carry_1, 221
obj_carry_1, 221
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, Zeri
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
