total_gold_earned_0, 66186
total_gold_spent_0, 62158
total_baron_kills_0, 2
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 42
total_deaths_0, 36
total_damage_dealt_to_champions_0, 96693
total_damage_dealt_to_objectives_0, 117919
total_damage_taken_0, 116450
average_vision_score_0, 30
total_wards_placed_0, 54
average_creep_score_0, 110
average_champion_experience_0, 16538
dmg_carry_0, 115
obj_carry_0, 115
team_comp_0_champ_1, Sett
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Ziggs
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Thresh
total_gold_earned_1, 57383
total_gold_spent_1, 53085
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 36
total_deaths_1, 42
total_damage_dealt_to_champions_1, 82563
total_damage_dealt_to_objectives_1, 22485
total_damage_taken_1, 130369
average_vision_score_1, 17
total_wards_placed_1, 40
average_creep_score_1, 132
average_champion_experience_1, 14689
dmg_carry_1, 23
obj_carry_1, 23
team_comp_1_champ_1, Tryndamere
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Cassiopeia
gameLengthMin, 31
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
