total_gold_earned_0, 32832
total_gold_spent_0, 30710
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 6
total_deaths_0, 32
total_damage_dealt_to_champions_0, 34774
total_damage_dealt_to_objectives_0, 15916
total_damage_taken_0, 86978
average_vision_score_0, 11
total_wards_placed_0, 28
average_creep_score_0, 85
average_champion_experience_0, 8061
dmg_carry_0, 51
obj_carry_0, 51
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Sion
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Lulu
total_gold_earned_1, 45545
total_gold_spent_1, 39125
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 1
total_kills_1, 32
total_deaths_1, 7
total_damage_dealt_to_champions_1, 73291
total_damage_dealt_to_objectives_1, 37671
total_damage_taken_1, 57121
average_vision_score_1, 18
total_wards_placed_1, 37
average_creep_score_1, 98
average_champion_experience_1, 10503
dmg_carry_1, 63
obj_carry_1, 63
team_comp_1_champ_1, Yorick
team_comp_1_champ_2, Gragas
team_comp_1_champ_3, Talon
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
