total_gold_earned_0, 59112
total_gold_spent_0, 56575
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 32
total_deaths_0, 45
total_damage_dealt_to_champions_0, 117744
total_damage_dealt_to_objectives_0, 31244
total_damage_taken_0, 151841
average_vision_score_0, 31
total_wards_placed_0, 89
average_creep_score_0, 129
average_champion_experience_0, 14174
dmg_carry_0, 498
obj_carry_0, 498
team_comp_0_champ_1, Pantheon
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Lux
team_comp_0_champ_4, Xayah
team_comp_0_champ_5, Rakan
total_gold_earned_1, 75827
total_gold_spent_1, 65575
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 45
total_deaths_1, 32
total_damage_dealt_to_champions_1, 129022
total_damage_dealt_to_objectives_1, 88358
total_damage_taken_1, 156456
average_vision_score_1, 38
total_wards_placed_1, 63
average_creep_score_1, 140
average_champion_experience_1, 17357
dmg_carry_1, 8
obj_carry_1, 8
team_comp_1_champ_1, Kled
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Vladimir
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
