total_gold_earned_0, 83420
total_gold_spent_0, 87120
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 30
total_deaths_0, 40
total_damage_dealt_to_champions_0, 182766
total_damage_dealt_to_objectives_0, 94564
total_damage_taken_0, 197935
average_vision_score_0, 47
total_wards_placed_0, 114
average_creep_score_0, 183
average_champion_experience_0, 21159
dmg_carry_0, 101
obj_carry_0, 101
team_comp_0_champ_1, Irelia
team_comp_0_champ_2, Jax
team_comp_0_champ_3, Xerath
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Zilean
total_gold_earned_1, 86019
total_gold_spent_1, 75663
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 40
total_deaths_1, 30
total_damage_dealt_to_champions_1, 164141
total_damage_dealt_to_objectives_1, 110528
total_damage_taken_1, 223572
average_vision_score_1, 43
total_wards_placed_1, 83
average_creep_score_1, 177
average_champion_experience_1, 22850
dmg_carry_1, 77
obj_carry_1, 77
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
