total_gold_earned_0, 73513
total_gold_spent_0, 67275
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 40
total_deaths_0, 29
total_damage_dealt_to_champions_0, 137298
total_damage_dealt_to_objectives_0, 81076
total_damage_taken_0, 157553
average_vision_score_0, 36
total_wards_placed_0, 82
average_creep_score_0, 153
average_champion_experience_0, 17960
dmg_carry_0, 1
obj_carry_0, 1
team_comp_0_champ_1, Annie
team_comp_0_champ_2, Qiyana
team_comp_0_champ_3, Bard
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Sett
total_gold_earned_1, 67897
total_gold_spent_1, 61140
total_baron_kills_1, 2
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 29
total_deaths_1, 40
total_damage_dealt_to_champions_1, 115821
total_damage_dealt_to_objectives_1, 82895
total_damage_taken_1, 177469
average_vision_score_1, 30
total_wards_placed_1, 59
average_creep_score_1, 142
average_champion_experience_1, 17521
dmg_carry_1, 75
obj_carry_1, 75
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Ziggs
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
