total_gold_earned_0, 42950
total_gold_spent_0, 41283
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 25
total_deaths_0, 7
total_damage_dealt_to_champions_0, 45070
total_damage_dealt_to_objectives_0, 66272
total_damage_taken_0, 59517
average_vision_score_0, 17
total_wards_placed_0, 40
average_creep_score_0, 88
average_champion_experience_0, 10414
dmg_carry_0, 101
obj_carry_0, 101
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Xerath
team_comp_0_champ_4, Jayce
team_comp_0_champ_5, Pantheon
total_gold_earned_1, 31558
total_gold_spent_1, 27700
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 7
total_deaths_1, 25
total_damage_dealt_to_champions_1, 33817
total_damage_dealt_to_objectives_1, 8608
total_damage_taken_1, 63140
average_vision_score_1, 12
total_wards_placed_1, 36
average_creep_score_1, 82
average_champion_experience_1, 8353
dmg_carry_1, 157
obj_carry_1, 157
team_comp_1_champ_1, Yasuo
team_comp_1_champ_2, Rengar
team_comp_1_champ_3, Talon
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Brand
gameLengthMin, 22
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
