total_gold_earned_0, 59668
total_gold_spent_0, 55075
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 42
total_deaths_0, 20
total_damage_dealt_to_champions_0, 80318
total_damage_dealt_to_objectives_0, 69616
total_damage_taken_0, 110830
average_vision_score_0, 16
total_wards_placed_0, 42
average_creep_score_0, 101
average_champion_experience_0, 12999
dmg_carry_0, 55
obj_carry_0, 55
team_comp_0_champ_1, Volibear
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Thresh
total_gold_earned_1, 48566
total_gold_spent_1, 46120
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 20
total_deaths_1, 42
total_damage_dealt_to_champions_1, 83863
total_damage_dealt_to_objectives_1, 38411
total_damage_taken_1, 101222
average_vision_score_1, 21
total_wards_placed_1, 50
average_creep_score_1, 101
average_champion_experience_1, 10994
dmg_carry_1, 63
obj_carry_1, 63
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
