total_gold_earned_0, 42608
total_gold_spent_0, 39885
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 32
total_damage_dealt_to_champions_0, 78583
total_damage_dealt_to_objectives_0, 40502
total_damage_taken_0, 116137
average_vision_score_0, 20
total_wards_placed_0, 44
average_creep_score_0, 85
average_champion_experience_0, 9729
dmg_carry_0, 143
obj_carry_0, 143
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Chogath
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Zyra
total_gold_earned_1, 56466
total_gold_spent_1, 45085
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 32
total_deaths_1, 17
total_damage_dealt_to_champions_1, 94106
total_damage_dealt_to_objectives_1, 65860
total_damage_taken_1, 106720
average_vision_score_1, 21
total_wards_placed_1, 49
average_creep_score_1, 109
average_champion_experience_1, 13026
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, JarvanIV
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Janna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
