total_gold_earned_0, 58295
total_gold_spent_0, 52150
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 4
total_kills_0, 37
total_deaths_0, 23
total_damage_dealt_to_champions_0, 91855
total_damage_dealt_to_objectives_0, 81096
total_damage_taken_0, 80308
average_vision_score_0, 24
total_wards_placed_0, 45
average_creep_score_0, 103
average_champion_experience_0, 13202
dmg_carry_0, 157
obj_carry_0, 157
team_comp_0_champ_1, Yasuo
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Malphite
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Xerath
total_gold_earned_1, 46400
total_gold_spent_1, 43855
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 23
total_deaths_1, 37
total_damage_dealt_to_champions_1, 55141
total_damage_dealt_to_objectives_1, 14328
total_damage_taken_1, 112590
average_vision_score_1, 20
total_wards_placed_1, 44
average_creep_score_1, 108
average_champion_experience_1, 12000
dmg_carry_1, 420
obj_carry_1, 420
team_comp_1_champ_1, Illaoi
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
