total_gold_earned_0, 65024
total_gold_spent_0, 61958
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 28
total_deaths_0, 35
total_damage_dealt_to_champions_0, 92609
total_damage_dealt_to_objectives_0, 46687
total_damage_taken_0, 147430
average_vision_score_0, 25
total_wards_placed_0, 53
average_creep_score_0, 128
average_champion_experience_0, 14690
dmg_carry_0, 360
obj_carry_0, 360
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Sona
total_gold_earned_1, 72077
total_gold_spent_1, 65225
total_baron_kills_1, 2
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 35
total_deaths_1, 28
total_damage_dealt_to_champions_1, 118816
total_damage_dealt_to_objectives_1, 90459
total_damage_taken_1, 117880
average_vision_score_1, 43
total_wards_placed_1, 91
average_creep_score_1, 136
average_champion_experience_1, 17457
dmg_carry_1, 126
obj_carry_1, 126
team_comp_1_champ_1, Jayce
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Lux
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Thresh
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
