total_gold_earned_0, 65243
total_gold_spent_0, 58875
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 25
total_deaths_0, 18
total_damage_dealt_to_champions_0, 86365
total_damage_dealt_to_objectives_0, 92725
total_damage_taken_0, 119844
average_vision_score_0, 28
total_wards_placed_0, 59
average_creep_score_0, 147
average_champion_experience_0, 16190
dmg_carry_0, 11
obj_carry_0, 11
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Aphelios
team_comp_0_champ_5, Renata
total_gold_earned_1, 55467
total_gold_spent_1, 53600
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 18
total_deaths_1, 25
total_damage_dealt_to_champions_1, 81657
total_damage_dealt_to_objectives_1, 27576
total_damage_taken_1, 109101
average_vision_score_1, 31
total_wards_placed_1, 58
average_creep_score_1, 144
average_champion_experience_1, 13687
dmg_carry_1, 42
obj_carry_1, 42
team_comp_1_champ_1, Gwen
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Corki
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Karma
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
