total_gold_earned_0, 52311
total_gold_spent_0, 43125
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 36
total_deaths_0, 16
total_damage_dealt_to_champions_0, 80415
total_damage_dealt_to_objectives_0, 67714
total_damage_taken_0, 83954
average_vision_score_0, 24
total_wards_placed_0, 51
average_creep_score_0, 99
average_champion_experience_0, 11714
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Yone
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Xayah
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 41328
total_gold_spent_1, 39200
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 15
total_deaths_1, 36
total_damage_dealt_to_champions_1, 61195
total_damage_dealt_to_objectives_1, 23939
total_damage_taken_1, 95968
average_vision_score_1, 17
total_wards_placed_1, 39
average_creep_score_1, 91
average_champion_experience_1, 9366
dmg_carry_1, 420
obj_carry_1, 420
team_comp_1_champ_1, Illaoi
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Neeko
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
