total_gold_earned_0, 74392
total_gold_spent_0, 67950
total_baron_kills_0, 2
total_dragon_kills_0, 4
total_inhibitor_kils_0, 5
total_kills_0, 38
total_deaths_0, 36
total_damage_dealt_to_champions_0, 159166
total_damage_dealt_to_objectives_0, 106795
total_damage_taken_0, 168662
average_vision_score_0, 34
total_wards_placed_0, 65
average_creep_score_0, 133
average_champion_experience_0, 17637
dmg_carry_0, 875
obj_carry_0, 875
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Zyra
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Lux
total_gold_earned_1, 76752
total_gold_spent_1, 71693
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 36
total_deaths_1, 38
total_damage_dealt_to_champions_1, 120193
total_damage_dealt_to_objectives_1, 51552
total_damage_taken_1, 195471
average_vision_score_1, 24
total_wards_placed_1, 58
average_creep_score_1, 174
average_champion_experience_1, 19992
dmg_carry_1, 82
obj_carry_1, 82
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Belveth
team_comp_1_champ_3, Irelia
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Seraphine
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
