total_gold_earned_0, 26888
total_gold_spent_0, 23425
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 9
total_deaths_0, 18
total_damage_dealt_to_champions_0, 28162
total_damage_dealt_to_objectives_0, 16427
total_damage_taken_0, 47161
average_vision_score_0, 9
total_wards_placed_0, 22
average_creep_score_0, 61
average_champion_experience_0, 5663
dmg_carry_0, 150
obj_carry_0, 150
team_comp_0_champ_1, Gnar
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Renata
total_gold_earned_1, 33371
total_gold_spent_1, 25910
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 18
total_deaths_1, 9
total_damage_dealt_to_champions_1, 33403
total_damage_dealt_to_objectives_1, 23155
total_damage_taken_1, 42569
average_vision_score_1, 12
total_wards_placed_1, 28
average_creep_score_1, 73
average_champion_experience_1, 7114
dmg_carry_1, 39
obj_carry_1, 39
team_comp_1_champ_1, Riven
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Irelia
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
