total_gold_earned_0, 57500
total_gold_spent_0, 55110
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 29
total_deaths_0, 42
total_damage_dealt_to_champions_0, 93096
total_damage_dealt_to_objectives_0, 46872
total_damage_taken_0, 131007
average_vision_score_0, 27
total_wards_placed_0, 61
average_creep_score_0, 129
average_champion_experience_0, 13953
dmg_carry_0, 238
obj_carry_0, 238
team_comp_0_champ_1, Ornn
team_comp_0_champ_2, Nocturne
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Twitch
total_gold_earned_1, 71757
total_gold_spent_1, 64050
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 3
total_kills_1, 42
total_deaths_1, 29
total_damage_dealt_to_champions_1, 94285
total_damage_dealt_to_objectives_1, 74396
total_damage_taken_1, 123325
average_vision_score_1, 27
total_wards_placed_1, 57
average_creep_score_1, 138
average_champion_experience_1, 16799
dmg_carry_1, 86
obj_carry_1, 86
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
