total_gold_earned_0, 67464
total_gold_spent_0, 64298
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 31
total_deaths_0, 38
total_damage_dealt_to_champions_0, 87746
total_damage_dealt_to_objectives_0, 45366
total_damage_taken_0, 162492
average_vision_score_0, 29
total_wards_placed_0, 64
average_creep_score_0, 148
average_champion_experience_0, 16842
dmg_carry_0, 131
obj_carry_0, 131
team_comp_0_champ_1, Camille
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Diana
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Nami
total_gold_earned_1, 75424
total_gold_spent_1, 68495
total_baron_kills_1, 2
total_dragon_kills_1, 3
total_inhibitor_kils_1, 4
total_kills_1, 38
total_deaths_1, 31
total_damage_dealt_to_champions_1, 127758
total_damage_dealt_to_objectives_1, 107664
total_damage_taken_1, 112686
average_vision_score_1, 40
total_wards_placed_1, 65
average_creep_score_1, 145
average_champion_experience_1, 17594
dmg_carry_1, 86
obj_carry_1, 86
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Ivern
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
