total_gold_earned_0, 51922
total_gold_spent_0, 48885
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 21
total_deaths_0, 39
total_damage_dealt_to_champions_0, 65571
total_damage_dealt_to_objectives_0, 32387
total_damage_taken_0, 123119
average_vision_score_0, 19
total_wards_placed_0, 54
average_creep_score_0, 112
average_champion_experience_0, 12213
dmg_carry_0, 360
obj_carry_0, 360
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Olaf
team_comp_0_champ_3, Irelia
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Zilean
total_gold_earned_1, 67283
total_gold_spent_1, 64200
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 39
total_deaths_1, 21
total_damage_dealt_to_champions_1, 102642
total_damage_dealt_to_objectives_1, 84338
total_damage_taken_1, 90820
average_vision_score_1, 28
total_wards_placed_1, 53
average_creep_score_1, 133
average_champion_experience_1, 15206
dmg_carry_1, 104
obj_carry_1, 104
team_comp_1_champ_1, Graves
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Syndra
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Galio
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
